beer,user,rating
30,sweemzander,4.07
31,sweemzander,3.44
33,sweemzander,4.54
34,sweemzander,4.55
39,sweemzander,4.38
63,sweemzander,3.57
59,sweemzander,4.0
61,sweemzander,4.26
73,sweemzander,4.0
27800,sweemzander,2.99
38394,sweemzander,4.41
16403,sweemzander,2.98
88,sweemzander,3.48
90,sweemzander,3.83
92,sweemzander,3.67
99,sweemzander,3.5
101,sweemzander,3.25
102,sweemzander,4.23
5653,sweemzander,2.95
103,sweemzander,3.5
104,sweemzander,3.79
108,sweemzander,2.78
129,sweemzander,4.78
131,sweemzander,4.28
132,sweemzander,4.65
141,sweemzander,4.63
142,sweemzander,3.82
155,sweemzander,3.47
52855,sweemzander,3.88
197,sweemzander,4.75
198,sweemzander,4.13
199,sweemzander,3.83
205,sweemzander,2.0
47022,sweemzander,4.53
2178,sweemzander,4.08
224,sweemzander,3.81
225,sweemzander,4.08
1545,sweemzander,4.85
226,sweemzander,4.68
228,sweemzander,3.48
248,sweemzander,4.02
79286,sweemzander,4.02
276,sweemzander,4.15
283,sweemzander,2.07
162643,sweemzander,3.94
34420,sweemzander,4.47
299,sweemzander,3.59
332,sweemzander,1.83
355,sweemzander,2.75
402,sweemzander,4.06
7463,sweemzander,4.37
411,sweemzander,4.15
412,sweemzander,4.68
448,sweemzander,3.99
78906,sweemzander,3.72
56199,sweemzander,4.16
703,sweemzander,3.89
1798,sweemzander,3.6
571,sweemzander,4.11
572,sweemzander,4.15
78011,sweemzander,4.0
576,sweemzander,3.79
577,sweemzander,3.5
580,sweemzander,2.63
582,sweemzander,2.59
599,sweemzander,4.03
607,sweemzander,3.0
615,sweemzander,3.33
45973,sweemzander,3.91
43905,sweemzander,3.82
639,sweemzander,3.07
645,sweemzander,4.9
646,sweemzander,4.48
656,sweemzander,4.67
665,sweemzander,4.41
672,sweemzander,4.3
6305,sweemzander,4.9
673,sweemzander,4.47
674,sweemzander,4.55
680,sweemzander,4.33
100421,sweemzander,4.61
694,sweemzander,3.87
695,sweemzander,4.6
7850,sweemzander,2.53
709,sweemzander,3.5
722,sweemzander,4.28
727,sweemzander,3.98
731,sweemzander,4.88
752,sweemzander,3.52
5281,sweemzander,4.86
754,sweemzander,3.52
760,sweemzander,4.31
33644,sweemzander,2.23
776,sweemzander,3.67
56469,sweemzander,2.69
779,sweemzander,4.2
782,sweemzander,4.25
794,sweemzander,3.3
6108,sweemzander,4.21
808,sweemzander,3.66
115317,sweemzander,4.51
5428,sweemzander,3.84
857,sweemzander,4.92
945,sweemzander,4.27
17112,sweemzander,4.82
1003,sweemzander,3.25
3833,sweemzander,3.95
1005,sweemzander,4.4
1009,sweemzander,4.08
1010,sweemzander,3.62
1013,sweemzander,4.48
1054,sweemzander,3.83
1056,sweemzander,3.55
1093,sweemzander,4.41
1094,sweemzander,3.41
1963,sweemzander,3.75
1117,sweemzander,4.0
1118,sweemzander,3.83
1153,sweemzander,3.85
1157,sweemzander,3.76
1159,sweemzander,3.88
1160,sweemzander,4.78
1161,sweemzander,4.03
72170,sweemzander,4.5
1180,sweemzander,3.29
1256,sweemzander,4.06
49789,sweemzander,4.12
1287,sweemzander,4.02
1346,sweemzander,2.85
43670,sweemzander,4.2
1351,sweemzander,3.1
1352,sweemzander,2.08
1361,sweemzander,3.8
1696,sweemzander,4.6
1385,sweemzander,3.57
1402,sweemzander,4.15
1444,sweemzander,4.72
1445,sweemzander,4.38
1446,sweemzander,3.88
1576,sweemzander,4.12
46849,sweemzander,3.75
2010,sweemzander,4.43
3523,sweemzander,3.27
1917,sweemzander,4.19
57252,sweemzander,3.22
113523,sweemzander,4.49
1558,sweemzander,4.55
1867,sweemzander,4.28
1566,sweemzander,2.94
1577,sweemzander,4.54
1579,sweemzander,4.03
1585,sweemzander,4.37
1587,sweemzander,3.92
59151,sweemzander,4.25
1632,sweemzander,4.7
1655,sweemzander,4.02
1658,sweemzander,3.97
53886,sweemzander,3.45
18198,sweemzander,4.55
1703,sweemzander,4.65
1708,sweemzander,4.28
187317,sweemzander,3.75
1717,sweemzander,3.95
1745,sweemzander,3.9
32286,sweemzander,4.52
1769,sweemzander,4.02
1792,sweemzander,4.08
16909,sweemzander,3.95
2557,sweemzander,4.33
1836,sweemzander,3.7
48505,sweemzander,3.61
1855,sweemzander,4.58
1879,sweemzander,3.65
1881,sweemzander,3.9
1891,sweemzander,3.92
1904,sweemzander,3.91
4318,sweemzander,4.02
2296,sweemzander,3.72
1924,sweemzander,4.07
1934,sweemzander,3.99
86621,sweemzander,4.0
1946,sweemzander,4.1
24071,sweemzander,4.32
144200,sweemzander,3.0
35397,sweemzander,3.51
28203,sweemzander,3.93
2533,sweemzander,3.38
40149,sweemzander,3.03
30764,sweemzander,4.28
54904,sweemzander,3.56
27804,sweemzander,3.81
17060,sweemzander,4.25
127652,sweemzander,4.61
3158,sweemzander,4.3
8023,sweemzander,3.75
100443,sweemzander,4.5
35036,sweemzander,4.57
45175,sweemzander,4.35
41815,sweemzander,4.52
14309,sweemzander,4.2
19960,sweemzander,4.9
7597,sweemzander,4.25
2093,sweemzander,4.22
2137,sweemzander,3.49
6518,sweemzander,3.0
25852,sweemzander,4.15
89174,sweemzander,4.51
2392,sweemzander,3.55
7520,sweemzander,3.24
2511,sweemzander,3.22
2512,sweemzander,4.63
36333,sweemzander,4.5
2671,sweemzander,4.53
2751,sweemzander,4.1
132073,sweemzander,4.42
3434,sweemzander,4.03
3457,sweemzander,4.62
150933,sweemzander,4.0
7284,sweemzander,3.35
3842,sweemzander,4.5
3916,sweemzander,4.63
3951,sweemzander,4.12
3968,sweemzander,3.0
4073,sweemzander,4.43
4083,sweemzander,4.0
33127,sweemzander,4.15
5057,sweemzander,4.7
9478,sweemzander,3.28
30420,sweemzander,4.18
116648,sweemzander,4.5
5385,sweemzander,4.11
5441,sweemzander,4.13
6104,sweemzander,4.38
40058,sweemzander,3.6
6260,sweemzander,4.0
6301,sweemzander,3.94
6533,sweemzander,4.14
6549,sweemzander,4.0
38470,sweemzander,3.79
202078,sweemzander,4.47
7348,sweemzander,4.37
7531,sweemzander,3.05
98383,sweemzander,4.33
57747,sweemzander,4.77
7971,sweemzander,4.76
146788,sweemzander,3.33
29619,sweemzander,4.36
8919,sweemzander,3.81
8951,sweemzander,4.0
34146,sweemzander,4.53
9086,sweemzander,3.95
20564,sweemzander,4.03
34483,sweemzander,4.08
9474,sweemzander,4.75
18199,sweemzander,4.4
10325,sweemzander,4.38
10482,sweemzander,3.33
10672,sweemzander,4.75
64550,sweemzander,4.34
11757,sweemzander,4.87
12013,sweemzander,4.44
88880,sweemzander,4.08
12770,sweemzander,4.23
17538,sweemzander,4.77
15813,sweemzander,4.12
15881,sweemzander,4.03
16062,sweemzander,4.19
16074,sweemzander,4.18
16115,sweemzander,3.92
22352,sweemzander,4.17
16814,sweemzander,4.87
20445,sweemzander,3.43
61062,sweemzander,4.59
58914,sweemzander,3.94
109789,sweemzander,4.0
18862,sweemzander,4.53
19216,sweemzander,4.51
19589,sweemzander,3.75
138735,sweemzander,4.59
28877,sweemzander,4.54
20478,sweemzander,4.03
20781,sweemzander,3.25
20931,sweemzander,4.15
21822,sweemzander,4.55
60426,sweemzander,4.72
37265,sweemzander,4.7
60420,sweemzander,4.22
22227,sweemzander,5.0
22381,sweemzander,4.58
22790,sweemzander,4.27
77299,sweemzander,4.33
46363,sweemzander,3.14
39621,sweemzander,3.51
46987,sweemzander,4.03
24905,sweemzander,4.05
168971,sweemzander,4.08
41121,sweemzander,4.37
25755,sweemzander,3.85
48582,sweemzander,3.83
76393,sweemzander,4.53
27604,sweemzander,3.92
28204,sweemzander,4.2
48434,sweemzander,4.28
33832,sweemzander,4.22
155168,sweemzander,4.47
35738,sweemzander,3.92
82250,sweemzander,4.12
189272,sweemzander,4.24
52361,sweemzander,4.7
39286,sweemzander,3.85
55862,sweemzander,4.33
35626,sweemzander,3.25
35625,sweemzander,4.18
123062,sweemzander,1.14
50570,sweemzander,4.2
137955,sweemzander,4.26
35720,sweemzander,2.66
73618,sweemzander,4.25
42723,sweemzander,4.7
50176,sweemzander,4.2
181572,sweemzander,4.25
55081,sweemzander,3.0
172420,sweemzander,4.25
64228,sweemzander,4.89
50564,sweemzander,4.0
113674,sweemzander,4.88
116067,sweemzander,4.36
43687,sweemzander,4.07
63249,sweemzander,4.49
145496,sweemzander,4.51
56973,sweemzander,3.16
45653,sweemzander,4.36
86149,sweemzander,3.91
47658,Tone,4.41
66674,Tone,3.42
48824,Tone,3.97
50697,Tone,4.05
55939,Tone,4.39
74986,Tone,3.83
76816,Tone,4.12
178857,Tone,4.22
100217,Tone,3.89
178740,Tone,3.45
195,Tone,4.0
5328,Tone,2.97
1493,Tone,3.74
6,Tone,3.93
2264,Tone,4.37
30,Tone,4.13
31,Tone,3.82
33,Tone,3.97
63,Tone,3.65
59,Tone,3.97
65,Tone,2.18
73,Tone,3.68
27800,Tone,3.67
38394,Tone,3.47
16403,Tone,3.72
88,Tone,3.85
90,Tone,4.23
92,Tone,3.97
101,Tone,3.85
102,Tone,3.5
103,Tone,3.44
5653,Tone,3.94
104,Tone,3.97
108,Tone,2.88
129,Tone,3.94
131,Tone,4.33
132,Tone,4.04
141,Tone,4.03
142,Tone,4.06
155,Tone,4.27
156,Tone,4.35
28577,Tone,4.47
52855,Tone,3.78
1173,Tone,4.03
184,Tone,3.97
197,Tone,3.78
198,Tone,3.97
199,Tone,4.26
2178,Tone,3.76
34688,Tone,3.95
222,Tone,4.07
224,Tone,4.41
225,Tone,3.71
449,Tone,2.59
226,Tone,4.45
229,Tone,3.97
232,Tone,3.02
236,Tone,3.53
248,Tone,3.14
276,Tone,4.1
283,Tone,3.92
162643,Tone,4.08
299,Tone,3.17
42533,Tone,4.36
35732,Tone,4.23
353,Tone,3.88
355,Tone,4.05
361,Tone,4.01
387,Tone,4.0
1798,Tone,2.61
572,Tone,3.77
577,Tone,3.33
582,Tone,3.92
593,Tone,4.32
916,Tone,3.56
599,Tone,4.2
607,Tone,2.53
615,Tone,4.5
47434,Tone,4.0
622,Tone,4.47
43905,Tone,4.24
639,Tone,3.22
646,Tone,3.98
650,Tone,4.0
656,Tone,4.03
665,Tone,3.83
667,Tone,3.5
672,Tone,3.88
674,Tone,3.83
680,Tone,4.08
689,Tone,2.68
694,Tone,4.0
7850,Tone,4.25
709,Tone,3.7
727,Tone,3.91
751,Tone,3.78
776,Tone,4.25
56469,Tone,3.96
779,Tone,4.2
794,Tone,4.02
175577,Tone,3.95
811,Tone,3.28
5428,Tone,3.7
17141,Tone,3.7
1003,Tone,3.65
1005,Tone,4.18
1009,Tone,3.95
1010,Tone,4.18
1054,Tone,3.58
39908,Tone,3.15
1093,Tone,4.25
1963,Tone,3.57
1117,Tone,3.88
1118,Tone,4.03
1153,Tone,4.03
1157,Tone,3.49
152542,Tone,3.97
1159,Tone,4.14
72170,Tone,4.1
1180,Tone,4.17
1287,Tone,4.2
1320,Tone,2.2
1339,Tone,3.67
43670,Tone,3.56
1351,Tone,3.57
1352,Tone,3.0
1372,Tone,4.5
1385,Tone,4.09
1444,Tone,4.12
1446,Tone,3.97
1576,Tone,3.8
1917,Tone,3.97
57252,Tone,3.89
1566,Tone,3.52
1579,Tone,4.2
1585,Tone,4.68
1587,Tone,3.76
59151,Tone,4.41
1632,Tone,4.24
1655,Tone,3.65
1658,Tone,4.18
1708,Tone,4.21
1717,Tone,3.92
38180,Tone,3.95
1745,Tone,3.93
1769,Tone,4.25
1792,Tone,4.29
16909,Tone,3.98
2557,Tone,4.15
22505,Tone,3.53
48505,Tone,3.81
1879,Tone,3.98
128500,Tone,4.09
1891,Tone,4.47
1904,Tone,4.1
4318,Tone,4.35
2296,Tone,3.63
10386,Tone,3.8
144200,Tone,3.82
35397,Tone,4.23
2533,Tone,3.98
48385,Tone,3.92
30764,Tone,3.71
148052,Tone,4.04
54904,Tone,3.69
27804,Tone,3.95
17060,Tone,4.3
8023,Tone,3.84
169625,Tone,3.28
60330,Tone,4.14
14309,Tone,3.82
19960,Tone,4.14
7597,Tone,4.28
2093,Tone,4.47
6518,Tone,3.73
2511,Tone,3.95
36333,Tone,4.47
2671,Tone,3.88
2751,Tone,4.23
3434,Tone,3.95
3457,Tone,4.17
3558,Tone,3.81
7284,Tone,4.27
3842,Tone,3.98
3968,Tone,3.78
4083,Tone,3.97
4202,Tone,3.63
9478,Tone,4.17
30420,Tone,4.1
5385,Tone,3.81
5441,Tone,4.25
6104,Tone,3.99
40058,Tone,4.09
6260,Tone,3.58
6301,Tone,3.71
6533,Tone,3.59
38470,Tone,4.13
7348,Tone,4.12
98383,Tone,3.98
146788,Tone,3.56
34146,Tone,3.92
20564,Tone,3.5
18199,Tone,4.07
10325,Tone,4.32
10482,Tone,4.31
64550,Tone,4.32
11757,Tone,4.63
30282,Tone,3.74
17538,Tone,4.25
16074,Tone,4.18
16115,Tone,4.02
22352,Tone,4.25
20445,Tone,3.92
57908,Tone,4.0
58914,Tone,3.9
17900,Tone,4.13
19589,Tone,3.65
28877,Tone,4.22
20478,Tone,3.87
20781,Tone,4.18
20931,Tone,3.96
21300,Tone,3.68
29209,Tone,4.0
21822,Tone,4.17
60420,Tone,3.68
21950,Tone,4.08
46363,Tone,4.0
39621,Tone,4.15
46987,Tone,4.08
24905,Tone,3.72
41121,Tone,3.87
84596,Tone,3.7
48582,Tone,3.63
27604,Tone,4.14
28204,Tone,4.46
90156,Tone,4.54
48434,Tone,4.09
95386,Tone,3.78
33832,Tone,4.28
37795,Tone,3.79
35738,Tone,4.52
82250,Tone,3.77
111969,Tone,3.83
52361,Tone,4.04
55862,Tone,3.71
35626,Tone,4.03
197183,Tone,3.51
84045,Tone,3.92
35625,Tone,3.62
50570,Tone,4.35
51480,Tone,4.07
137955,Tone,4.33
35720,Tone,3.84
73618,Tone,4.07
68269,Tone,3.95
55081,Tone,3.95
50564,Tone,3.84
41626,Tone,4.01
43687,Tone,3.03
56973,Tone,4.02
86149,Tone,4.03
94350,Tone,4.51
125646,reebtaerG,4.46
47658,reebtaerG,4.84
58610,reebtaerG,4.48
48824,reebtaerG,4.28
50697,reebtaerG,4.63
55939,reebtaerG,4.4
59173,reebtaerG,4.23
68916,reebtaerG,4.5
74986,reebtaerG,4.91
76816,reebtaerG,3.99
178857,reebtaerG,4.23
150209,reebtaerG,4.49
117177,reebtaerG,4.55
100217,reebtaerG,4.29
88969,reebtaerG,4.58
131782,reebtaerG,4.69
102340,reebtaerG,4.34
195,reebtaerG,4.02
86237,reebtaerG,4.41
45073,reebtaerG,4.46
53453,reebtaerG,4.16
1493,reebtaerG,4.06
2264,reebtaerG,4.1
30,reebtaerG,4.14
31,reebtaerG,3.86
34,reebtaerG,4.74
63,reebtaerG,4.04
59,reebtaerG,4.34
73,reebtaerG,3.84
38394,reebtaerG,4.06
16403,reebtaerG,4.16
92,reebtaerG,4.64
102,reebtaerG,3.85
103,reebtaerG,3.31
104,reebtaerG,3.92
129,reebtaerG,4.25
131,reebtaerG,4.7
141,reebtaerG,4.49
142,reebtaerG,4.23
148,reebtaerG,3.8
155,reebtaerG,4.31
52855,reebtaerG,4.02
30288,reebtaerG,4.12
197,reebtaerG,4.33
198,reebtaerG,4.45
47022,reebtaerG,4.61
221,reebtaerG,4.04
224,reebtaerG,4.58
1545,reebtaerG,4.71
226,reebtaerG,4.35
79286,reebtaerG,4.42
276,reebtaerG,4.21
34420,reebtaerG,4.63
311,reebtaerG,3.68
35732,reebtaerG,4.17
355,reebtaerG,4.28
7463,reebtaerG,4.09
411,reebtaerG,4.49
412,reebtaerG,4.39
448,reebtaerG,4.54
78906,reebtaerG,4.63
114804,reebtaerG,4.38
56199,reebtaerG,4.49
110895,reebtaerG,4.51
571,reebtaerG,4.31
78011,reebtaerG,4.56
916,reebtaerG,3.96
607,reebtaerG,4.04
611,reebtaerG,3.88
45973,reebtaerG,4.43
622,reebtaerG,3.94
645,reebtaerG,4.96
646,reebtaerG,4.53
650,reebtaerG,3.87
656,reebtaerG,4.38
672,reebtaerG,4.34
6305,reebtaerG,4.37
673,reebtaerG,4.34
680,reebtaerG,4.35
100421,reebtaerG,4.71
695,reebtaerG,4.13
722,reebtaerG,4.42
731,reebtaerG,4.5
754,reebtaerG,3.78
760,reebtaerG,4.16
6108,reebtaerG,4.49
794,reebtaerG,3.91
808,reebtaerG,4.26
175577,reebtaerG,4.08
115317,reebtaerG,4.63
5428,reebtaerG,4.1
945,reebtaerG,4.33
17112,reebtaerG,4.88
3833,reebtaerG,4.72
1005,reebtaerG,4.38
1009,reebtaerG,4.07
1056,reebtaerG,4.38
1093,reebtaerG,4.32
1094,reebtaerG,3.76
1963,reebtaerG,3.84
1117,reebtaerG,3.92
1118,reebtaerG,4.09
1160,reebtaerG,4.5
1161,reebtaerG,4.16
72170,reebtaerG,4.59
49789,reebtaerG,4.27
45897,reebtaerG,4.31
1346,reebtaerG,4.35
1351,reebtaerG,3.67
1372,reebtaerG,4.24
1696,reebtaerG,4.56
1385,reebtaerG,4.18
176650,reebtaerG,4.56
1402,reebtaerG,4.38
1444,reebtaerG,4.41
1446,reebtaerG,4.21
46849,reebtaerG,4.65
1917,reebtaerG,4.35
113523,reebtaerG,4.79
1867,reebtaerG,4.18
1575,reebtaerG,4.03
1579,reebtaerG,3.83
59151,reebtaerG,4.21
1708,reebtaerG,4.99
1717,reebtaerG,4.23
38180,reebtaerG,4.64
1745,reebtaerG,4.46
32286,reebtaerG,4.6
16909,reebtaerG,4.82
2557,reebtaerG,4.46
22505,reebtaerG,4.36
1836,reebtaerG,4.21
48505,reebtaerG,4.18
1855,reebtaerG,4.25
1891,reebtaerG,4.35
128500,reebtaerG,4.72
1904,reebtaerG,4.73
2729,reebtaerG,4.0
154542,reebtaerG,4.51
1934,reebtaerG,4.2
86621,reebtaerG,4.4
10386,reebtaerG,4.24
24071,reebtaerG,3.88
35397,reebtaerG,4.16
28203,reebtaerG,4.95
111616,reebtaerG,4.96
48385,reebtaerG,4.21
30764,reebtaerG,4.27
148052,reebtaerG,4.27
6076,reebtaerG,4.28
17060,reebtaerG,4.17
127652,reebtaerG,4.7
3158,reebtaerG,4.5
35036,reebtaerG,4.65
45175,reebtaerG,4.44
6322,reebtaerG,4.61
41815,reebtaerG,4.86
60330,reebtaerG,4.45
19960,reebtaerG,4.99
7597,reebtaerG,4.56
2093,reebtaerG,4.74
6518,reebtaerG,4.21
25852,reebtaerG,4.19
2392,reebtaerG,4.62
2403,reebtaerG,3.94
2512,reebtaerG,4.56
36333,reebtaerG,4.63
2671,reebtaerG,4.35
2751,reebtaerG,4.23
3089,reebtaerG,4.05
3434,reebtaerG,4.19
3457,reebtaerG,4.36
150933,reebtaerG,4.43
3916,reebtaerG,4.67
3951,reebtaerG,3.94
3968,reebtaerG,3.77
4073,reebtaerG,3.93
4083,reebtaerG,4.93
4109,reebtaerG,4.16
33127,reebtaerG,4.91
5057,reebtaerG,4.29
116648,reebtaerG,4.06
5385,reebtaerG,3.9
5441,reebtaerG,4.35
40058,reebtaerG,4.66
6533,reebtaerG,4.13
6549,reebtaerG,4.52
202078,reebtaerG,4.44
7348,reebtaerG,4.35
7531,reebtaerG,4.09
98383,reebtaerG,4.27
57747,reebtaerG,5.0
52928,reebtaerG,4.39
7971,reebtaerG,4.93
29619,reebtaerG,4.93
8919,reebtaerG,4.21
34146,reebtaerG,4.46
9086,reebtaerG,4.24
34483,reebtaerG,4.7
9474,reebtaerG,4.49
10325,reebtaerG,4.46
10482,reebtaerG,4.05
10672,reebtaerG,4.84
64550,reebtaerG,4.46
11757,reebtaerG,4.88
11922,reebtaerG,4.12
12013,reebtaerG,4.15
88880,reebtaerG,4.52
14712,reebtaerG,4.12
17538,reebtaerG,4.0
15813,reebtaerG,4.24
15881,reebtaerG,4.46
16074,reebtaerG,4.3
16115,reebtaerG,4.12
22352,reebtaerG,4.35
16814,reebtaerG,4.86
20445,reebtaerG,4.27
80197,reebtaerG,4.41
73764,reebtaerG,4.12
99873,reebtaerG,4.2
61062,reebtaerG,4.54
58914,reebtaerG,3.78
109789,reebtaerG,3.99
71969,reebtaerG,4.15
18862,reebtaerG,4.76
19216,reebtaerG,4.36
138735,reebtaerG,4.61
28877,reebtaerG,4.16
20478,reebtaerG,4.6
20931,reebtaerG,3.93
88949,reebtaerG,4.65
21822,reebtaerG,4.61
60426,reebtaerG,4.47
37265,reebtaerG,4.57
21950,reebtaerG,4.44
22227,reebtaerG,4.9
22381,reebtaerG,4.05
22790,reebtaerG,4.71
77299,reebtaerG,4.12
221289,reebtaerG,4.42
46363,reebtaerG,4.66
39621,reebtaerG,4.24
46987,reebtaerG,4.41
24905,reebtaerG,4.35
168971,reebtaerG,4.37
41121,reebtaerG,4.7
84596,reebtaerG,4.66
48582,reebtaerG,3.74
76393,reebtaerG,4.46
27604,reebtaerG,4.49
28204,reebtaerG,4.52
90156,reebtaerG,4.53
92960,reebtaerG,4.4
62761,reebtaerG,4.57
33832,reebtaerG,4.42
37795,reebtaerG,4.05
51512,reebtaerG,3.86
82250,reebtaerG,4.66
189272,reebtaerG,4.5
111969,reebtaerG,4.08
89345,reebtaerG,4.52
52361,reebtaerG,4.12
55862,reebtaerG,4.06
39286,reebtaerG,4.49
75446,reebtaerG,4.46
35626,reebtaerG,4.31
84045,reebtaerG,4.17
35625,reebtaerG,4.52
133621,reebtaerG,4.52
50570,reebtaerG,4.46
134064,reebtaerG,4.3
51480,reebtaerG,4.16
137955,reebtaerG,4.21
73618,reebtaerG,4.41
42723,reebtaerG,4.41
50176,reebtaerG,4.24
68269,reebtaerG,4.46
181572,reebtaerG,4.46
107406,reebtaerG,4.83
64228,reebtaerG,4.74
55081,reebtaerG,3.85
172420,reebtaerG,4.63
50564,reebtaerG,3.92
41626,reebtaerG,4.17
81067,reebtaerG,4.41
63249,reebtaerG,4.54
145496,reebtaerG,4.49
56973,reebtaerG,4.31
86149,reebtaerG,4.13
94350,reebtaerG,4.91
47658,Stevedore,4.65
125646,Stevedore,4.29
58610,Stevedore,4.49
66674,Stevedore,2.72
68916,Stevedore,4.24
74986,Stevedore,4.3
77708,Stevedore,4.25
150209,Stevedore,4.5
117177,Stevedore,4.62
100217,Stevedore,3.56
88969,Stevedore,4.5
131782,Stevedore,4.43
102340,Stevedore,3.47
178740,Stevedore,4.11
195,Stevedore,4.0
142974,Stevedore,3.93
86237,Stevedore,4.64
45073,Stevedore,4.41
1493,Stevedore,3.74
2264,Stevedore,4.12
39,Stevedore,4.24
61,Stevedore,3.76
16403,Stevedore,3.95
88,Stevedore,3.46
92,Stevedore,4.02
5653,Stevedore,3.63
129,Stevedore,4.05
131,Stevedore,4.43
132,Stevedore,4.37
155,Stevedore,4.07
30288,Stevedore,3.7
197,Stevedore,4.33
198,Stevedore,4.3
47022,Stevedore,4.53
2178,Stevedore,3.82
222,Stevedore,4.05
449,Stevedore,2.71
225,Stevedore,3.74
1545,Stevedore,4.65
226,Stevedore,4.31
229,Stevedore,4.24
232,Stevedore,2.2
79286,Stevedore,4.15
276,Stevedore,3.93
279,Stevedore,3.83
283,Stevedore,4.01
162643,Stevedore,4.05
34420,Stevedore,4.2
311,Stevedore,3.52
7463,Stevedore,4.14
412,Stevedore,3.76
429,Stevedore,4.0
114804,Stevedore,4.56
56199,Stevedore,4.43
110895,Stevedore,4.06
571,Stevedore,3.85
78011,Stevedore,4.43
916,Stevedore,3.53
45973,Stevedore,4.54
47434,Stevedore,3.59
622,Stevedore,4.19
43905,Stevedore,3.26
645,Stevedore,4.5
665,Stevedore,3.72
672,Stevedore,3.89
6305,Stevedore,4.5
673,Stevedore,4.12
680,Stevedore,3.9
100421,Stevedore,4.47
709,Stevedore,3.94
731,Stevedore,4.5
752,Stevedore,4.18
5281,Stevedore,5.0
6108,Stevedore,4.0
175577,Stevedore,3.98
115317,Stevedore,4.29
5428,Stevedore,4.16
857,Stevedore,4.47
945,Stevedore,4.31
17141,Stevedore,3.28
17112,Stevedore,4.16
3833,Stevedore,4.3
1010,Stevedore,4.18
1013,Stevedore,4.29
1056,Stevedore,4.09
1093,Stevedore,4.25
1094,Stevedore,3.47
1963,Stevedore,3.5
1117,Stevedore,3.69
1157,Stevedore,3.48
1159,Stevedore,3.56
1160,Stevedore,4.13
1161,Stevedore,4.0
72170,Stevedore,4.5
1287,Stevedore,4.09
45897,Stevedore,3.87
176650,Stevedore,4.49
1444,Stevedore,4.06
1576,Stevedore,3.99
46849,Stevedore,4.67
2010,Stevedore,3.99
1917,Stevedore,4.09
113523,Stevedore,4.22
1558,Stevedore,4.07
1577,Stevedore,4.43
47731,Stevedore,3.99
1585,Stevedore,3.93
1587,Stevedore,3.58
59151,Stevedore,3.87
1632,Stevedore,4.48
18198,Stevedore,4.1
1703,Stevedore,4.41
1708,Stevedore,4.41
187317,Stevedore,4.2
1717,Stevedore,4.21
38180,Stevedore,4.35
1745,Stevedore,3.66
32286,Stevedore,4.51
1792,Stevedore,4.22
2557,Stevedore,4.41
48505,Stevedore,4.04
1855,Stevedore,3.99
1891,Stevedore,4.2
128500,Stevedore,3.71
1904,Stevedore,4.08
4318,Stevedore,4.24
1914,Stevedore,3.66
154542,Stevedore,4.55
86621,Stevedore,4.16
35397,Stevedore,3.91
28203,Stevedore,4.2
111616,Stevedore,4.65
30764,Stevedore,4.0
148052,Stevedore,3.79
6076,Stevedore,4.09
127652,Stevedore,4.41
8023,Stevedore,3.79
35036,Stevedore,4.46
169625,Stevedore,4.02
60330,Stevedore,3.84
41815,Stevedore,3.39
19960,Stevedore,4.26
7597,Stevedore,4.23
2093,Stevedore,4.05
2137,Stevedore,3.8
25852,Stevedore,4.41
89174,Stevedore,4.31
2392,Stevedore,3.84
2403,Stevedore,3.94
7520,Stevedore,4.28
36333,Stevedore,4.36
2671,Stevedore,3.9
132073,Stevedore,3.99
3434,Stevedore,4.01
3457,Stevedore,4.0
3558,Stevedore,4.04
150933,Stevedore,4.29
3951,Stevedore,4.06
4083,Stevedore,4.1
33127,Stevedore,4.5
9478,Stevedore,4.07
116648,Stevedore,4.05
5385,Stevedore,3.46
5441,Stevedore,4.0
6104,Stevedore,4.24
6260,Stevedore,3.52
6301,Stevedore,3.97
38470,Stevedore,4.23
7348,Stevedore,4.18
98383,Stevedore,3.75
57747,Stevedore,4.61
52928,Stevedore,4.3
7971,Stevedore,4.62
29619,Stevedore,4.24
34146,Stevedore,4.1
182256,Stevedore,3.95
34483,Stevedore,4.06
9474,Stevedore,4.45
10325,Stevedore,4.37
10482,Stevedore,3.9
10672,Stevedore,4.46
64550,Stevedore,4.04
11757,Stevedore,4.43
12013,Stevedore,4.03
88880,Stevedore,4.05
12770,Stevedore,4.1
30282,Stevedore,3.38
17538,Stevedore,3.78
15813,Stevedore,4.39
